	Inflected_Word	Lemma
12442	জাতিসংঘের	জাতিসংঘ
12443	জাতীয়	জাত
12444	জাতীয়	জাতীয়
12445	জাতীয়তাবাদ	জাতীয়তাবাদ
12446	জাতীয়তাবাদের	জাত
12447	জাতীয়তার	জাত
12448	জাতীয়ভাবেও	জাতীয়
12449	জাতের	জাত
12450	জাতেরই	জাত
12451	জাদুঘরের	জাদুঘর
12452	জান	জান
12453	জান	জানা
12454	জানত	জানা
12455	জানতে	জানা
12456	জানতেন	জানা
12457	জানলাম	জানা
12458	জানা	জানা
12459	জানাই	জানানো
12460	জানাইল	জানা
12461	জানাইলে	জানানো
12462	জানাচ্ছি	জানা
12463	জানাজা	জানাজা
12464	জানাজাতে	জানাজা
12465	জানাজানি	জানা
12466	জানাজার	জানাজা
12467	জানাজায়	জানাজা
12468	জানাতে	জানা
12469	জানান	জানা
12470	জানানো	জানা
12471	জানানোর	জানানো
12472	জানাব	জানা
12473	জানাব	জানানো
12474	জানাবে	জানা
12475	জানাবেন	জানানো
12476	জানায়	জানা
12477	জানায়	জানানো
12478	জানি	জানা
12479	জানিত	জানা
12480	জানিতেও	জানা
12481	জানিতেন	জানা
12482	জানিলাম	জানা
12483	জানিয়া	জানা
12484	জানিয়ে	জানা
12485	জানিয়ে	জানানো
12486	জানিয়েই	জানানো
12487	জানিয়েছি	জানা
12488	জানিয়েছিল	জানা
12489	জানিয়েছিলাম	জানা
12490	জানিয়েছিলেন	জানানো
12491	জানিয়েছে	জানা
12492	জানিয়েছে	জানানো
12493	জানিয়েছেন	জানা
12494	জানিয়েছেন	জানানো
12495	জানু	জানু
12496	জানুয়ারি	জানুয়ারি
12497	জানুয়ারিতে	জানুয়ারি
12498	জানে	জানা
12499	জানেন	জানা
12500	জাপান	জাপান
12501	জাপানি	জাপান
12502	জাপানিদের	জাপানি
12503	জাপানী	জাপানী
12504	জাপানে	জাপান
12505	জাপানেই	জাপান
12506	জাপানের	জাপান
12507	জাফর	জাফর
12508	জাফরান	জাফরান
12509	জাফরানের	জাফরান
12510	জাবেদ	জাবেদ
12511	জাম	জাম
12512	জামটা	জাম
12513	জামটাকে	জাম
12514	জামটি	জাম
12515	জামটিকে	জাম
12516	জামরুল	জামরুল
12517	জামরুলই	জামরুল
12518	জামরুলকে	জামরুল
12519	জামরুলটা	জামরুল
12520	জামরুলটি	জামরুল
12521	জামরুলে	জামরুল
12522	জামা	জামা
12523	জামাই	জামাই
12524	জামাইআদর	জামাই
12525	জামাইদের	জামাই
12526	জামাইদেরকে	জামাই
12527	জামাইর	জামাই
12528	জামাইরা	জামাই
12529	জামাটা	জামা
12530	জামাটার	জামা
12531	জামাটি	জামা
12532	জামাতে	জামা
12533	জামানত	জামানত
12534	জামানতটা	জামানত
12535	জামানতে	জামানত
12536	জামানতের	জামানত
12537	জামার	জামা
12538	জামালপুর	জামালপুর
12539	জামাাইকে	জামাই
12540	জামায়	জামা
12541	জামায়াতের	জামায়াত
12542	জামিন	জামিন
12543	জামিনে	জামিন
12544	জামে	জাম
12545	জামের	জাম
12546	জারি	জারি
12547	জারুল	জারুল
12548	জারুলই	জারুল
12549	জারুলকে	জারুল
12550	জারুলটা	জারুল
12551	জারুলটি	জারুল
12552	জারুলে	জারুল
12553	জার্মান	জার্মান
12554	জার্মানি	জার্মানি
12555	জার্মানিতে	জার্মান
12556	জার্মানির	জার্মানি
12557	জাল	জাল
12558	জালই	জাল
12559	জালটা	জাল
12560	জালটায়	জাল
12561	জালটি	জাল
12562	জালি	জালি
12563	জালিই	জালি
12564	জালিটা	জালি
12565	জালিটায়	জালি
12566	জালিটি	জালি
12567	জালিতে	জালি
12568	জালিম	জালিম
12569	জালিমটা	জালিম
12570	জালিমের	জালিম
12571	জালির	জালি
12572	জালে	জাল
12573	জালের	জাল
12574	জাহাঙ্গীর	জাহাঙ্গীর
12575	জাহাজ	জাহাজ
12576	জাহাজই	জাহাজ
12577	জাহাজকে	জাহাজ
12578	জাহাজটা	জাহাজ
12579	জাহাজটি	জাহাজ
12580	জাহাজটিতে	জাহাজ
12581	জাহাজটির	জাহাজ
12582	জাহাজে	জাহাজ
12583	জাহাজেই	জাহাজ
12584	জাহাজের	জাহাজ
12585	জাহাজেরই	জাহাজ
12586	জাহান	জাহান
12587	জাহানই	জাহান
12588	জাহানে	জাহান
12589	জাহানের	জাহান
12590	জাহান্নাম	জাহান্নাম
12591	জাহান্নামই	জাহান্নাম
12592	জাহান্নামকে	জাহান্নাম
12593	জাহান্নামকেই	জাহান্নাম
12594	জাহান্নামে	জাহান্নাম
12595	জাহান্নামের	জাহান্নাম
12596	জাহিল	জাহিল
12597	জাহিলটা	জাহিল
12598	জাহিলটাকে	জাহিল
12599	জায়গা	জায়গা
12600	জায়গাই	জায়গা
12601	জায়গাটা	জায়গা
12602	জায়গাটাতে	জায়গা
12603	জায়গাটি	জায়গা
12604	জায়গাতে	জায়গা
12605	জায়গার	জায়গা
12606	জায়গায়	জায়গা
12607	জায়ফল	জায়ফল
12608	জি	জি
12609	জিউসেপ	জিউসেপ
12610	জিঙ্ক	জিঙ্ক
12611	জিজ্ঞাসা	জিজ্ঞাসা
12612	জিজ্ঞাসা	জিজ্ঞেস
12613	জিজ্ঞাসাবাদ	জিজ্ঞাসাবাদ
12614	জিজ্ঞাসাবাদে	জিজ্ঞাসাবাদ
12615	জিজ্ঞাসের	জিজ্ঞেস
12616	জিজ্ঞেস	জিজ্ঞেস
12617	জিজ্ঞেসই	জিজ্ঞেস
12618	জিজ্ঞেসা	জিজ্ঞেস
12619	জিডিপি	জিডিপি
12620	জিডিপিতে	জিডিপি
12621	জিডিপির	জিডিপি
12622	জিদ	জিদ
12623	জিদই	জিদ
12624	জিদে	জিদ
12625	জিন	জিন
12626	জিনই	জিন
12627	জিনকে	জিন
12628	জিনদের	জিন
12629	জিনিস	জিনিস
12630	জিনিসকে	জিনিস
12631	জিনিসটা	জিনিস
12632	জিনিসটার	জিনিস
12633	জিনিসে	জিনিস
12634	জিনিসেই	জিনিস
12635	জিনিসের	জিনিস
12636	জিনে	জিন
12637	জিনের	জিন
12638	জিন্দেগিকা	জিন্দেগী
12639	জিপিএস	জিপিএস
12640	জিবিকা	জিবিকা
12641	জিবিকাতে	জিবিকা
12642	জিবিকার	জিবিকা
12643	জিবিকায়	জিবিকা
12644	জিব্বা	জিব্বা
12645	জিব্বাকে	জিব্বা
12646	জিব্বাটা	জিব্বা
12647	জিব্বাতে	জিব্বা
12648	জিব্বার	জিব্বা
12649	জিব্বায়	জিব্বা
12650	জিরাফ	জিরাফ
12651	জিরাফটা	জিরাফ
12652	জিরাফটি	জিরাফ
12653	জিরাফদের	জিরাফ
12654	জিরাফরা	জিরাফ
12655	জিরাফে	জিরাফ
12656	জিরাফের	জিরাফ
12657	জিরে	জিরে
12658	জিলাপি	জিলাপি
12659	জিলাপিই	জিলাপি
12660	জিলাপিটা	জিলাপি
12661	জিলাপিটি	জিলাপি
12662	জিলাপিটির	জিলাপি
12663	জিলাপিতে	জিলাপি
12664	জিলাপির	জিলাপি
12665	জিসিএ	জিসিএ
12666	জিহাদ	জিহাদ
12667	জিহাদই	জিহাদ
12668	জিহাদকে	জিহাদ
12669	জিহাদে	জিহাদ
12670	জিহাদের	জিহাদ
12671	জিয়া	জিয়া
12672	জিয়াউর	জিয়াউর
12673	জিয়াকে	জিয়া
12674	জিয়ারত	জিয়ারত
12675	জিয়াসহ	জিয়া
12676	জীউর	জীউ
12677	জীব	জীব
12678	জীবটা	জীব
12679	জীবন	জীবন
12680	জীবনই	জীবন
12681	জীবনকে	জীবন
12682	জীবনটা	জীবন
12683	জীবনটাকে	জীবন
12684	জীবনটায়	জীবন
12685	জীবনমানের	জীবনমান
12686	জীবনযাত্রার	জীবনযাত্রা
12687	জীবনযাপন	জীবনযাপন
12688	জীবনীকার	জীবন
12689	জীবনে	জীবন
12690	জীবনের	জীবন
12691	জীবন্ত	জীবন্ত
12692	জীবরি	জীব
12693	জীবরূপেই	জীবরূপ
12694	জীবাণু	জীবাণু
12695	জীবাণুকে	জীবাণু
12696	জীবাণুটা	জীবাণু
12697	জীবাণুটি	জীবাণু
12698	জীবাণুতে	জীবাণু
12699	জীবাণুর	জীবাণু
12700	জীবিকার	জীবিকা
12701	জীবে	জীব
12702	জীবের	জীব
12703	জীর্ণ	জীর্ণ
12704	জীর্ণতা	জীর্ণ
12705	জীর্ণদেহ	জীর্ণদেহ
12706	জুই	জুই
12707	জুইতে	জুই
12708	জুগিয়েছিল	জোগানো
12709	জুগিয়েছে	জোগানো
12710	জুটি	জুটি
12711	জুটিটা	জুটি
12712	জুটিতে	জুটি
12713	জুটিবে	জোটা
12714	জুটির	জুটি
12715	জুতা	জুতা
12716	জুতাটা	জুতা
12717	জুতাটি	জুতা
12718	জুতাতে	জুতা
12719	জুতার	জুতা
12720	জুতায়	জুতা
12721	জুতে	জু
12722	জুতো	জুতো
12723	জুতোয়	জুতো
12724	জুন	জুন
12725	জুনাইদ	জুনাইদ
12726	জুলাই	জুলাই
12727	জুলুম	জুলুম
12728	জুলুমই	জুলুম
12729	জুলুমটা	জুলুম
12730	জুলুমে	জুলুম
12731	জুলুমের	জুলুম
12732	জুড়িয়া	জোড়া
12733	জুড়ে	জোড়া
12734	জুড়েই	জোড়া
12735	জুয়া	জুয়া
12736	জুয়াটা	জুয়া
